url,venue_name,phone,venue_highlights,guest_capacity,address
https://www.wedding-spot.com/venue/1354/top-of-the-falls-restaurant/,Top of the Falls Restaurant,7162780348,"Award winner, Indoor and outdoor spaces, Rentals included",80,Goat Island
https://www.wedding-spot.com/venue/5359/tonawanda-castle/,Tonawanda Castle,7167438544,"Rentals included, Valet parking",700,69 Delaware Street
https://www.wedding-spot.com/venue/5480/the-roycroft-inn/,The Roycroft Inn,7166525552,"Rentals included, Valet parking",160,40 South Grove Street
https://www.wedding-spot.com/venue/13425/klocs-grove/,Kloc's Grove,7166745944,"Indoor and outdoor spaces, Valet parking",320,1245 Seneca Creek Road
https://www.wedding-spot.com/venue/2569/oak-mountain/,Oak Mountain,5185483606,"Indoor and outdoor spaces, Rentals included, Valet parking",200,141 Novosel Way
https://www.wedding-spot.com/venue/12181/frank-lloyd-wrights-fontana-boathouse/,Frank Lloyd Wright's Fontana Boathouse,7164354808,"Indoor and outdoor spaces, BYO, Valet parking",80,1 Rotary Row
https://www.wedding-spot.com/venue/10050/spillian/,Spillian,8458074803,Indoor and outdoor spaces,125,50 Fleischmanns Heights Road
https://www.wedding-spot.com/venue/2519/red-maple-vineyard/,Red Maple Vineyard,8453843057,"Award winner, Indoor and outdoor spaces, Rentals included",300,103 Burroughs Drive
https://www.wedding-spot.com/venue/5594/the-mouzon-house/,The Mouzon House,5182260014,"Rehearsal dinner and bridal shower, Indoor and outdoor spaces, Valet parking",130,1 York Street
https://www.wedding-spot.com/venue/5539/lincklaen-house/,Lincklaen House,3156553461,"Rentals included, Valet parking",140,79 Albany Street
https://www.wedding-spot.com/venue/341/navy-beach/,Navy Beach,,"Indoor and outdoor spaces, Rentals included, Valet parking",180,16 Navy Road
https://www.wedding-spot.com/venue/1987/bartow-pell-mansion-museum/,Bartow-Pell Mansion Museum,7188851461,"Indoor and outdoor spaces, BYO, Valet parking",125,895 Shore Road
https://www.wedding-spot.com/venue/10921/bronxville-womens-club-inc/,"Bronxville Women's Club, Inc.",3474086114,BYO,160,135 Midland Avenue
https://www.wedding-spot.com/venue/9258/cromwell-manor-inn/,Cromwell Manor Inn,8455347136,"Indoor and outdoor spaces, Valet parking",150,174 Angola Road
https://www.wedding-spot.com/venue/5223/southwood-property/,Southwood Property,,"BYO, Valet parking",150,Private Estate
https://www.wedding-spot.com/venue/11217/singer-castle-on-dark-island/,Singer Castle on Dark Island,3154863275,"Indoor and outdoor spaces, BYO, Valet parking",125,1 Dark Island
https://www.wedding-spot.com/venue/5254/cragsmoor-stone-church-chapel-of-the-holy-name/,Cragsmoor Stone Church - Chapel of the Holy Name,,"Indoor and outdoor spaces, Valet parking",200,280 Henry Road
https://www.wedding-spot.com/venue/9336/the-montauk-beach-house/,The Montauk Beach House,6316682112,Valet parking,200,55 South Elmwood Avenue
https://www.wedding-spot.com/venue/9297/the-pavilion-on-the-hudson/,The Pavilion on the Hudson,8454710589 ext. 14,BYO,250,75 North Water Street
https://www.wedding-spot.com/venue/11644/queens-botanical-garden/,Queens Botanical Garden,7188863800,"Indoor and outdoor spaces, BYO, Valet parking",200,43-50 Main Street
https://www.wedding-spot.com/venue/14564/cherry-island-weddings/,Cherry Island Weddings,3154391236,"Indoor and outdoor spaces, BYO, Upgraded rentals included",200,Private Estate
https://www.wedding-spot.com/venue/5160/holiday-inn-oneonta-cooperstown-area/,Holiday Inn Oneonta-Cooperstown Area,,"Indoor and outdoor spaces, Valet parking",400,5206 NY-23
https://www.wedding-spot.com/venue/12887/tioga-downs-casino/,Tioga Downs Casino,6076997685,"Indoor and outdoor spaces, Rentals included, Valet parking",375,2384 West River Road
https://www.wedding-spot.com/venue/12393/ramada-queensbury-lake-george/,Ramada Queensbury-Lake George,5187937701 ext. 171,"Indoor and outdoor spaces, BYO, Valet parking",300,1 Abbey Lane
https://www.wedding-spot.com/venue/9155/timber-lake-west-camp/,Timber Lake West Camp,5166564236,"Indoor and outdoor spaces, BYO, Valet parking",500,76 Timber Lake Road
https://www.wedding-spot.com/venue/13610/cornells-in-little-italy/,Cornells In Little Italy,5183703825,"Upgraded rentals included, Valet parking",65,39 North Jay Street
https://www.wedding-spot.com/venue/13811/the-smithfield-church/,The Smithfield Church,8458787249,"BYO, Valet parking",190,656 Smithfield Valley Road
https://www.wedding-spot.com/venue/1677/wolf-oak-acres/,Wolf Oak Acres,3157623090,"Accommodation offered, Indoor and outdoor spaces, Upgraded rentals included",1000,6470 Creek Road
https://www.wedding-spot.com/venue/3292/salsa-con-fuego/,Salsa Con Fuego,7182747474,"Rentals included, Valet parking",280,2297 Cedar Avenue
https://www.wedding-spot.com/venue/10244/henry-hill-farm/,Henry Hill Farm,5182318953,"Indoor and outdoor spaces, BYO",220,407 Enders Avenue
https://www.wedding-spot.com/venue/5073/hilton-westchester/,Hilton Westchester,9149396300,"Indoor and outdoor spaces, Rentals included, Valet parking",750,699 Westchester Avenue
https://www.wedding-spot.com/venue/12694/owls-hoot-barn/,Owl's Hoot Barn,5187551706,"Indoor and outdoor spaces, BYO, Upgraded rentals included",180,386 Bronck Mill Road
https://www.wedding-spot.com/venue/1727/caramoor-center-for-music-and-the-arts/,Caramoor Center for Music and the Arts,2123376089,Valet parking,800,149 Girdle Ridge Road
https://www.wedding-spot.com/venue/9486/the-social-room/,The Social Room,9145763700 ext. 242,Valet parking,250,1 Radisson Plaza
https://www.wedding-spot.com/venue/342/sonesta-white-plains-downtown/,Sonesta White Plains Downtown,9148211372,"Rentals included, Valet parking",350,66 Hale Avenue
https://www.wedding-spot.com/venue/2644/beaverkill-valley-inn/,Beaverkill Valley Inn,8454394844,Indoor and outdoor spaces,150,7 Barnhart Road
https://www.wedding-spot.com/venue/9544/the-pridwin-hotel-cottages/,The Pridwin Hotel & Cottages,6317490476,"Indoor and outdoor spaces, Rentals included, Valet parking",220,81 Shore Road
https://www.wedding-spot.com/venue/5460/the-oncenter/,The Oncenter,3154358051,"Upgraded rentals included, Rentals included",300,800 South State Street
https://www.wedding-spot.com/venue/11253/barnes-hiscock-mansion/,Barnes Hiscock Mansion,3154222445,"Indoor and outdoor spaces, BYO",150,930 James Street
https://www.wedding-spot.com/venue/2627/the-links-at-union-vale/,The Links at Union Vale,8452231002,"Indoor and outdoor spaces, Upgraded rentals included, Rentals included",175,153 North Parliman Road
https://www.wedding-spot.com/venue/2750/southampton-inn/,Southampton Inn,6312836500,"Indoor and outdoor spaces, Rentals included, Valet parking",400,91 Hill Street
https://www.wedding-spot.com/venue/9580/the-villa-russo/,The Villa Russo,7188490990,"Rentals included, Valet parking",275,101-12 Lefferts Boulevard
https://www.wedding-spot.com/venue/5606/the-chateau/,The Chateau,8453314386,"Indoor and outdoor spaces, Upgraded rentals included, Rentals included",300,240 Boulevard
https://www.wedding-spot.com/venue/9382/mahopac-golf-and-beach-club/,Mahopac Golf and Beach Club,8456289335 ext. 301,"Indoor and outdoor spaces, Rentals included, Valet parking",160,601 North Lake Boulevard
https://www.wedding-spot.com/venue/10163/lakotas-farm-weddings-events/,Lakota's Farm Weddings & Events,5186773140 ext. 0,"Indoor and outdoor spaces, BYO, Upgraded rentals included",200,99 Co Rd 62
https://www.wedding-spot.com/venue/240/mill-creek-caterers/,Mill Creek Caterers,,"Indoor and outdoor spaces, Upgraded rentals included, Rentals included",240,17 Route 376
https://www.wedding-spot.com/venue/5366/eddie-adams-barn/,Eddie Adams Barn,9174883912,"Indoor and outdoor spaces, BYO, Valet parking",150,247 Jeffersonville North Branch Road
https://www.wedding-spot.com/venue/5619/onondaga-park/,Onondaga Park,3154734330 ext. 3007,Valet parking,50,655 Onondaga Avenue
https://www.wedding-spot.com/venue/3382/nicotras-ballroom/,Nicotra's Ballroom,7184772400 ext. 5,"Indoor and outdoor spaces, Rentals included, Valet parking",600,1100 South Avenue
https://www.wedding-spot.com/venue/12791/the-georgi-on-the-battenkill/,The Georgi On The Battenkill,5188543773,"Rehearsal dinner and bridal shower, Indoor and outdoor spaces, BYO",300,21 Adams Lane
https://www.wedding-spot.com/venue/1844/sky-armory/,SKY Armory,3154730826,"Rentals included, Valet parking",450,351 South Clinton Street
https://www.wedding-spot.com/venue/1723/new-york-hall-of-science/,New York Hall of Science,7186990005 ext. 371,"Indoor and outdoor spaces, Valet parking",500,47-01 111th Street
https://www.wedding-spot.com/venue/5562/captain-lawrence-brewing-co/,Captain Lawrence Brewing Co.,,"Indoor and outdoor spaces, Valet parking",300,444 Saw Mill River Road
https://www.wedding-spot.com/venue/11083/events-the-foundry/,Events @ the Foundry,7168745400,"Indoor and outdoor spaces, Upgraded rentals included",325,1738 Elmwood Avenue
https://www.wedding-spot.com/venue/2566/the-inn-on-broadway/,The Inn on Broadway,5857396615,"Rentals included, Valet parking",170,26 Broadway
https://www.wedding-spot.com/venue/1432/alder-manor/,Alder Manor,,"Indoor and outdoor spaces, Valet parking",300,U.S. 9
https://www.wedding-spot.com/venue/9306/long-acre-farms-and-jd-wine-cellars/,Long Acre Farms And JD Wine Cellars,3159864202,"Indoor and outdoor spaces, Valet parking",250,1342 Eddy Road
https://www.wedding-spot.com/venue/14758/glen-falls-house/,Glen Falls House,5186229363,Valet parking,500,230 Winter Clove Road
https://www.wedding-spot.com/venue/1431/inn-at-erlowest/,Inn at Erlowest,5186685928,"Award winner, Indoor and outdoor spaces, Rentals included",250,3178 Lake Shore Drive
https://www.wedding-spot.com/venue/5070/lake-taghkanic-state-park/,Lake Taghkanic State Park,5188513631,"BYO, Valet parking",200,1528 NY-82
https://www.wedding-spot.com/venue/13623/grapevine-farms/,Grapevine Farms,5182349148,"Indoor and outdoor spaces, Valet parking",100,2373 NY-7
https://www.wedding-spot.com/venue/12394/cooperstown-lake-house/,Cooperstown Lake House,3158582058,"Indoor and outdoor spaces, Valet parking",500,2521 Co Highway 22
https://www.wedding-spot.com/venue/9360/the-surf-lodge/,The Surf Lodge,6314835045,"Indoor and outdoor spaces, Valet parking",250,183 Edgemere Street
url,venue_name,phone,venue_highlights,guest_capacity,address
https://www.wedding-spot.com/venue/8429/26-bridge/,26 Bridge,7183103040,"2x award winner, BYO, Valet parking",240,26 Bridge Street
https://www.wedding-spot.com/venue/16839/sheraton-lincoln-harbor-hotel/,Sheraton Lincoln Harbor Hotel,,"Upgraded rentals included, Rentals included",110,500 Harbor Blvd
https://www.wedding-spot.com/venue/17480/apa-hotel-woodbridge/,APA Hotel Woodbridge,,"Accommodation offered, Upgraded rentals included, Rentals included",350,120 Wood Avenue South
https://www.wedding-spot.com/venue/2292/smooth-sailing-celebrations/,Smooth Sailing Celebrations,9737151091,"Rehearsal dinner and bridal shower, Indoor and outdoor spaces, Upgraded rentals included",1200,Lincoln Harbor Marina
https://www.wedding-spot.com/venue/714/pleasantdale-chateau/,Pleasantdale Chateau,9737315600,"2x award winner, Indoor and outdoor spaces, Rentals included",350,757 Eagle Rock Avenue
https://www.wedding-spot.com/venue/703/francescas-touch-of-class-premium-luxury-yachts/,Francesca's Touch of Class - Premium Luxury Yachts,9179680794,"Rehearsal dinner and bridal shower, Indoor and outdoor spaces, Rentals included",1200,West 41st Street
https://www.wedding-spot.com/venue/2285/kimpton-eventi/,Kimpton Eventi,6467946838,"Award winner, Indoor and outdoor spaces, Upgraded rentals included",160,851 6th Avenue
https://www.wedding-spot.com/venue/3673/tarrytown-house-estate/,Tarrytown House Estate,9145913110,"Accommodation offered, Indoor and outdoor spaces, Rentals included",350,49 East Sunnyside Lane
https://www.wedding-spot.com/venue/14351/intercontinental-new-york-barclay/,InterContinental New York Barclay,,"Upgraded rentals included, Rentals included, Valet parking",350,111 East 48th Street
https://www.wedding-spot.com/venue/18149/the-lake-house-on-canandaigua/,The Lake House on Canandaigua,5853947805,"Indoor and outdoor spaces, Valet parking",200,770 South Main Street
https://www.wedding-spot.com/venue/15185/oheka-castle/,OHEKA CASTLE,6316591402,"Indoor and outdoor spaces, Rentals included",350,135 West Gate Drive
https://www.wedding-spot.com/venue/817/pinecrest-country-club/,PineCrest Country Club,2158554113 ext. 1,"Indoor and outdoor spaces, Upgraded rentals included, Rentals included",260,101 Country Club Drive
https://www.wedding-spot.com/venue/12608/cape-cod-inn-motel/,Cape Cod Inn Motel,6095221177,"BYO, Valet parking",95,6109 Atlantic Avenue
https://www.wedding-spot.com/venue/11585/maggianos-little-italy-cherry-hill/,Maggiano's Little Italy- Cherry Hill,8567924480,,170,2000 New Jersey 38
https://www.wedding-spot.com/venue/11347/the-claridge-hotel/,The Claridge Hotel,6094874378,"Indoor and outdoor spaces, Rentals included, Valet parking",600,123 South Indiana Avenue
https://www.wedding-spot.com/venue/11114/porta-pizzeria-asbury-park/,Porta Pizzeria Asbury Park,7327401722,"Indoor and outdoor spaces, Rentals included, Valet parking",200,911 Kingsley Street
https://www.wedding-spot.com/venue/9937/the-windrift-avalon/,The Windrift- Avalon,6093685175 ext. 134,"Indoor and outdoor spaces, Valet parking",250,105 80th Street
https://www.wedding-spot.com/venue/9821/morven-museum-garden/,Morven Museum & Garden,6098261222,"Indoor and outdoor spaces, BYO",450,55 Stockton Street
https://www.wedding-spot.com/venue/9431/hopewell-valley-vineyards/,Hopewell Valley Vineyards,6097374465,"Indoor and outdoor spaces, Valet parking",400,46 Yard Road
https://www.wedding-spot.com/venue/9346/liberty-lake-picnic/,Liberty Lake Picnic,6094990432,"BYO, Rentals included, Valet parking",2500,1195 Florence Columbus Road
https://www.wedding-spot.com/venue/9190/tim-mcloones-supper-club/,Tim McLoone's Supper Club,7327741155,"Indoor and outdoor spaces, Valet parking",160,1200 Ocean Avenue
https://www.wedding-spot.com/venue/9165/leftys-tavern/,Lefty's Tavern,6096070707,"Indoor and outdoor spaces, Rentals included, Valet parking",170,547 North Main Street
https://www.wedding-spot.com/venue/9161/american-legion-post-129/,American Legion Post 129,7325512819,Valet parking,200,2025 Church Road
https://www.wedding-spot.com/venue/15477/the-rockleigh/,The Rockleigh,2017687171 ext. 121,"Award winner, Indoor and outdoor spaces",800,26 Paris Avenue
https://www.wedding-spot.com/venue/18060/millennium-hilton-new-york-one-un-plaza/,Millennium Hilton New York One UN Plaza,2127025003,"Upgraded rentals included, Rentals included, Valet parking",200,One UN Plaza
https://www.wedding-spot.com/venue/3184/cairnwood-estate/,Cairnwood Estate,2159472004,"3x award winner, Indoor and outdoor spaces, BYO",250,1005 Cathedral Road
https://www.wedding-spot.com/venue/15714/the-arts-ballroom/,The Arts Ballroom,2156218561,"Upgraded rentals included, Rentals included, Valet parking",230,1324 Locust Street
https://www.wedding-spot.com/venue/16831/prallsville-mills/,Prallsville Mills,6093973586,Indoor and outdoor spaces,150,33 Risler Street
https://www.wedding-spot.com/venue/3314/goggleworks-center-of-the-arts/,GoggleWorks Center of the Arts,6103744600 ext. 115,"Award winner, BYO, Valet parking",215,201 Washington Street
https://www.wedding-spot.com/venue/16087/the-german-society-of-pennsylvania/,The German Society of Pennsylvania,,"Indoor and outdoor spaces, BYO, Valet parking",200,611 Spring Garden Street
https://www.wedding-spot.com/venue/14198/the-benjamin-royal-sonesta-new-york/,The Benjamin Royal Sonesta New York,2127152500,"Indoor and outdoor spaces, Rentals included, Valet parking",100,125 East 50th Street
https://www.wedding-spot.com/venue/2498/the-st-regis-new-york/,The St. Regis New York,2123396743,"Rentals included, Valet parking",220,2 East 55th Street
https://www.wedding-spot.com/venue/8730/atlantis-banquets-events-long-island-aquarium/,Atlantis Banquets & Events / Long Island Aquarium,9344518012,"Rehearsal dinner and bridal shower, Promotion available, Accommodation offered",340,431 East Main Street
https://www.wedding-spot.com/venue/1376/andaz-5th-avenue/,Andaz 5th Avenue,2126995708,"Award winner, Rentals included, Valet parking",80,485 5th Avenue
